original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
424	ENCFF117HUT+	rna	+	425	0.3		384	sum_sqrt	RNA:SK-N-DZ treated with dimethyl sulfoxide for 72 hours
425	ENCFF117HUT-	rna	-	424	0.3		384	sum_sqrt	RNA:SK-N-DZ treated with dimethyl sulfoxide for 72 hours
426	ENCFF105TXB+	rna	+	427	0.3		384	sum_sqrt	RNA:ovary tissue female adult (46 years)
427	ENCFF105TXB-	rna	-	426	0.3		384	sum_sqrt	RNA:ovary tissue female adult (46 years)
428	ENCFF688KBA	rna	.	428	0.3		384	sum_sqrt	RNA:muscle of leg tissue male embryo (105 days)
429	ENCFF477AQU+	rna	+	430	0.3		384	sum_sqrt	RNA:vagina tissue female adult (53 years)
430	ENCFF477AQU-	rna	-	429	0.3		384	sum_sqrt	RNA:vagina tissue female adult (53 years)
431	ENCFF561SVV+	rna	+	432	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (30 years)
432	ENCFF561SVV-	rna	-	431	0.3		384	sum_sqrt	RNA:adrenal gland tissue female adult (30 years)
433	ENCFF769QDV+	rna	+	434	0.3		384	sum_sqrt	RNA:ovary tissue female adult (59 years)
434	ENCFF769QDV-	rna	-	433	0.3		384	sum_sqrt	RNA:ovary tissue female adult (59 years)
435	ENCFF908IDY+	rna	+	436	0.3		384	sum_sqrt	RNA:HFFc6
436	ENCFF908IDY-	rna	-	435	0.3		384	sum_sqrt	RNA:HFFc6
437	ENCFF261GFJ+	rna	+	438	0.3		384	sum_sqrt	RNA:luminal epithelial cell of mammary gland female adult (22 years)
438	ENCFF261GFJ-	rna	-	437	0.3		384	sum_sqrt	RNA:luminal epithelial cell of mammary gland female adult (22 years)
439	ENCFF509OMC+	rna	+	440	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (59 years)
440	ENCFF509OMC-	rna	-	439	0.3		384	sum_sqrt	RNA:posterior vena cava tissue female adult (59 years)
441	ENCFF246RCD	rna	.	441	0.3		384	sum_sqrt	RNA:small intestine tissue female embryo (108 days)
442	ENCFF359ATD+	rna	+	443	0.3		384	sum_sqrt	RNA:subcutaneous adipose tissue tissue female adult (51 years)
443	ENCFF359ATD-	rna	-	442	0.3		384	sum_sqrt	RNA:subcutaneous adipose tissue tissue female adult (51 years)
444	ENCFF535NFF+	rna	+	445	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
445	ENCFF535NFF-	rna	-	444	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta T cell male adult (21 years)
446	ENCFF782HFV+	rna	+	447	0.3		384	sum_sqrt	RNA:GM12878
447	ENCFF782HFV-	rna	-	446	0.3		384	sum_sqrt	RNA:GM12878
448	ENCFF259EXX	rna	.	448	0.3		384	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell
449	ENCFF969VXC+	rna	+	450	0.3		384	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
450	ENCFF969VXC-	rna	-	449	0.3		384	sum_sqrt	RNA:activated naive CD4-positive, alpha-beta T cell male adult (43 years)
451	ENCFF296KUU+	rna	+	452	0.3		384	sum_sqrt	RNA:H1 and endodermal cell
452	ENCFF296KUU-	rna	-	451	0.3		384	sum_sqrt	RNA:H1 and endodermal cell
453	ENCFF669TRH+	rna	+	454	0.3		384	sum_sqrt	RNA:omental fat pad tissue female adult (51 years)
454	ENCFF669TRH-	rna	-	453	0.3		384	sum_sqrt	RNA:omental fat pad tissue female adult (51 years)
455	ENCFF900MLZ	rna	.	455	0.3		384	sum_sqrt	RNA:thymus tissue female embryo (98 days)
456	ENCFF664RDQ	rna	.	456	0.3		384	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell
457	ENCFF881ITI	rna	.	457	0.3		384	sum_sqrt	RNA:left renal pelvis tissue male embryo (105 days)
458	ENCFF219KLR	rna	.	458	0.3		384	sum_sqrt	RNA:K562 treated with 5 uM MB-3 for 24 hours
459	ENCFF695GPR+	rna	+	460	0.3		384	sum_sqrt	RNA:NCI-H460
460	ENCFF695GPR-	rna	-	459	0.3		384	sum_sqrt	RNA:NCI-H460
461	ENCFF179DDD	rna	.	461	0.3		384	sum_sqrt	RNA:K562 treated with 5 uM MB-3 for 4 hours
462	ENCFF013IKJ+	rna	+	463	0.3		384	sum_sqrt	RNA:pancreas tissue female adult (61 years)
463	ENCFF013IKJ-	rna	-	462	0.3		384	sum_sqrt	RNA:pancreas tissue female adult (61 years)
464	ENCFF681MQA	rna	.	464	0.3		384	sum_sqrt	RNA:WTC11 genetically modified (insertion) using TALEN inserting M. musculus Neurog2
465	ENCFF686YTX+	rna	+	466	0.3		384	sum_sqrt	RNA:HT1080 cytosolic fraction
466	ENCFF686YTX-	rna	-	465	0.3		384	sum_sqrt	RNA:HT1080 cytosolic fraction
467	ENCFF995NEF	rna	.	467	0.3		384	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell
468	ENCFF992HAP+	rna	+	469	0.3		384	sum_sqrt	RNA:mesothelial cell of epicardium
469	ENCFF992HAP-	rna	-	468	0.3		384	sum_sqrt	RNA:mesothelial cell of epicardium
470	ENCFF154TLD	rna	.	470	0.3		384	sum_sqrt	RNA:muscle of leg tissue male embryo (113 days)
471	ENCFF199BDG	rna	.	471	0.3		384	sum_sqrt	RNA:thymus tissue male embryo (97 days)
472	ENCFF060EGL+	rna	+	473	0.3		384	sum_sqrt	RNA:trophoblast tissue male embryo (38 weeks)
473	ENCFF060EGL-	rna	-	472	0.3		384	sum_sqrt	RNA:trophoblast tissue male embryo (38 weeks)
474	ENCFF817FWU	rna	.	474	0.3		384	sum_sqrt	RNA:right lung tissue male embryo (96 days)
475	ENCFF014YFU+	rna	+	476	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
476	ENCFF014YFU-	rna	-	475	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
477	ENCFF581ZGH+	rna	+	478	0.3		384	sum_sqrt	RNA:HepG2
478	ENCFF581ZGH-	rna	-	477	0.3		384	sum_sqrt	RNA:HepG2
479	ENCFF741HPN+	rna	+	480	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue male adult (37 years)
480	ENCFF741HPN-	rna	-	479	0.3		384	sum_sqrt	RNA:esophagus muscularis mucosa tissue male adult (37 years)
481	ENCFF837ZJA+	rna	+	482	0.3		384	sum_sqrt	RNA:mucosa of descending colon tissue female adult (61 years)
482	ENCFF837ZJA-	rna	-	481	0.3		384	sum_sqrt	RNA:mucosa of descending colon tissue female adult (61 years)
483	ENCFF542TGZ+	rna	+	484	0.3		384	sum_sqrt	RNA:aorta tissue female adult (41 years)
484	ENCFF542TGZ-	rna	-	483	0.3		384	sum_sqrt	RNA:aorta tissue female adult (41 years)
485	ENCFF046XIT+	rna	+	486	0.3		384	sum_sqrt	RNA:fibroblast of breast female adult (17 years)
486	ENCFF046XIT-	rna	-	485	0.3		384	sum_sqrt	RNA:fibroblast of breast female adult (17 years)
487	ENCFF371QSS+	rna	+	488	0.3		384	sum_sqrt	RNA:spleen tissue female adult (51 years)
488	ENCFF371QSS-	rna	-	487	0.3		384	sum_sqrt	RNA:spleen tissue female adult (51 years)
489	ENCFF574YPE	rna	.	489	0.3		384	sum_sqrt	RNA:K562 treated with 5 uM JQ1 for 12 hours
490	ENCFF826YBE+	rna	+	491	0.3		384	sum_sqrt	RNA:fibroblast of breast female adult (26 years)
491	ENCFF826YBE-	rna	-	490	0.3		384	sum_sqrt	RNA:fibroblast of breast female adult (26 years)
492	ENCFF424DIT+	rna	+	493	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
493	ENCFF424DIT-	rna	-	492	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (90 or above years)
494	ENCFF346QDJ+	rna	+	495	0.3		384	sum_sqrt	RNA:mesangial cell NONE and female embryo (21 weeks)
495	ENCFF346QDJ-	rna	-	494	0.3		384	sum_sqrt	RNA:mesangial cell NONE and female embryo (21 weeks)
496	ENCFF117JSP+	rna	+	497	0.3		384	sum_sqrt	RNA:SK-MEL-5 nuclear fraction
497	ENCFF117JSP-	rna	-	496	0.3		384	sum_sqrt	RNA:SK-MEL-5 nuclear fraction
498	ENCFF290PRJ+	rna	+	499	0.3		384	sum_sqrt	RNA:adrenal gland tissue female child (16 years)
499	ENCFF290PRJ-	rna	-	498	0.3		384	sum_sqrt	RNA:adrenal gland tissue female child (16 years)
500	ENCFF767NPP+	rna	+	501	0.3		384	sum_sqrt	RNA:colonic mucosa tissue female adult (41 years)
501	ENCFF767NPP-	rna	-	500	0.3		384	sum_sqrt	RNA:colonic mucosa tissue female adult (41 years)
502	ENCFF693TJD	rna	.	502	0.3		384	sum_sqrt	RNA:renal pelvis tissue female embryo (105 days)
503	ENCFF117CTU	rna	.	503	0.3		384	sum_sqrt	RNA:K562 treated with 25 uM Galeterone for 4 hours
504	ENCFF259TIE	rna	.	504	0.3		384	sum_sqrt	RNA:with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell
505	ENCFF064TTU	rna	.	505	0.3		384	sum_sqrt	RNA:kidney tissue female embryo (105 days)
506	ENCFF772RIQ	rna	.	506	0.3		384	sum_sqrt	RNA:CD4-positive, CD25-positive, alpha-beta regulatory T cell
507	ENCFF648RBX	rna	.	507	0.3		384	sum_sqrt	RNA:left lung tissue male embryo (96 days)
508	ENCFF057IIF	rna	.	508	0.3		384	sum_sqrt	RNA:K562 treated with 10 nM Bortezomib for 48 hours
509	ENCFF470OCI+	rna	+	510	0.3		384	sum_sqrt	RNA:myoepithelial cell of mammary gland female adult (22 years)
510	ENCFF470OCI-	rna	-	509	0.3		384	sum_sqrt	RNA:myoepithelial cell of mammary gland female adult (22 years)
511	ENCFF103EZF+	rna	+	512	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (53 years)
512	ENCFF103EZF-	rna	-	511	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (53 years)
513	ENCFF367DUO	rna	.	513	0.3		384	sum_sqrt	RNA:thymus tissue female embryo (113 days)
514	ENCFF128YXB+	rna	+	515	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female child (16 years)
515	ENCFF128YXB-	rna	-	514	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female child (16 years)
516	ENCFF401TVK	rna	.	516	0.3		384	sum_sqrt	RNA:naive thymus-derived CD8-positive, alpha-beta T cell
517	ENCFF155PJH+	rna	+	518	0.3		384	sum_sqrt	RNA:astrocyte
518	ENCFF155PJH-	rna	-	517	0.3		384	sum_sqrt	RNA:astrocyte
519	ENCFF625DRX+	rna	+	520	0.3		384	sum_sqrt	RNA:adipose tissue tissue female adult (63 years)
520	ENCFF625DRX-	rna	-	519	0.3		384	sum_sqrt	RNA:adipose tissue tissue female adult (63 years)
521	ENCFF312VKB	rna	.	521	0.3		384	sum_sqrt	RNA:smooth muscle cell originated from H9
522	ENCFF837FLM+	rna	+	523	0.3		384	sum_sqrt	RNA:thyroid gland tissue female adult (53 years)
523	ENCFF837FLM-	rna	-	522	0.3		384	sum_sqrt	RNA:thyroid gland tissue female adult (53 years)
524	ENCFF641YCY	rna	.	524	0.3		384	sum_sqrt	RNA:muscle of back tissue female embryo (85 days)
525	ENCFF008UXK+	rna	+	526	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
526	ENCFF008UXK-	rna	-	525	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
527	ENCFF503NGO+	rna	+	528	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
528	ENCFF503NGO-	rna	-	527	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
529	ENCFF403DKN+	rna	+	530	0.3		384	sum_sqrt	RNA:neural progenitor cell originated from H9
530	ENCFF403DKN-	rna	-	529	0.3		384	sum_sqrt	RNA:neural progenitor cell originated from H9
531	ENCFF908VIH+	rna	+	532	0.3		384	sum_sqrt	RNA:HepG2
532	ENCFF908VIH-	rna	-	531	0.3		384	sum_sqrt	RNA:HepG2
533	ENCFF381OQK+	rna	+	534	0.3		384	sum_sqrt	RNA:chorion tissue embryo (16 weeks)
534	ENCFF381OQK-	rna	-	533	0.3		384	sum_sqrt	RNA:chorion tissue embryo (16 weeks)
535	ENCFF645AYP+	rna	+	536	0.3		384	sum_sqrt	RNA:heart right ventricle tissue female adult (46 years)
536	ENCFF645AYP-	rna	-	535	0.3		384	sum_sqrt	RNA:heart right ventricle tissue female adult (46 years)
537	ENCFF196LHX+	rna	+	538	0.3		384	sum_sqrt	RNA:Daoy
538	ENCFF196LHX-	rna	-	537	0.3		384	sum_sqrt	RNA:Daoy
539	ENCFF770TOE+	rna	+	540	0.3		384	sum_sqrt	RNA:SK-N-DZ nuclear fraction
540	ENCFF770TOE-	rna	-	539	0.3		384	sum_sqrt	RNA:SK-N-DZ nuclear fraction
541	ENCFF615IJV+	rna	+	542	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from cortex
542	ENCFF615IJV-	rna	-	541	0.3		384	sum_sqrt	RNA:neurosphere embryo (15 weeks) originated from cortex
543	ENCFF666KUJ+	rna	+	544	0.3		384	sum_sqrt	RNA:Peyer's patch tissue male adult (54 years)
544	ENCFF666KUJ-	rna	-	543	0.3		384	sum_sqrt	RNA:Peyer's patch tissue male adult (54 years)
545	ENCFF239BUM+	rna	+	546	0.3		384	sum_sqrt	RNA:spleen tissue female adult (59 years)
546	ENCFF239BUM-	rna	-	545	0.3		384	sum_sqrt	RNA:spleen tissue female adult (59 years)
547	ENCFF744TRY+	rna	+	548	0.3		384	sum_sqrt	RNA:foreskin fibroblast male newborn
548	ENCFF744TRY-	rna	-	547	0.3		384	sum_sqrt	RNA:foreskin fibroblast male newborn
549	ENCFF583FIC	rna	.	549	0.3		384	sum_sqrt	RNA:K562 treated with 10 uM AR-42 for 4 hours
550	ENCFF946ZPT	rna	.	550	0.3		384	sum_sqrt	RNA:with multiple sclerosis; CD14-positive monocyte
551	ENCFF393ZMQ+	rna	+	552	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
552	ENCFF393ZMQ-	rna	-	551	0.3		384	sum_sqrt	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
553	ENCFF315BLU	rna	.	553	0.3		384	sum_sqrt	RNA:spleen tissue embryo (112 days)
554	ENCFF313KNT	rna	.	554	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell
555	ENCFF474WFJ+	rna	+	556	0.3		384	sum_sqrt	RNA:right cardiac atrium tissue female adult (46 years)
556	ENCFF474WFJ-	rna	-	555	0.3		384	sum_sqrt	RNA:right cardiac atrium tissue female adult (46 years)
557	ENCFF670MHR+	rna	+	558	0.3		384	sum_sqrt	RNA:endodermal cell
558	ENCFF670MHR-	rna	-	557	0.3		384	sum_sqrt	RNA:endodermal cell
559	ENCFF864IDH+	rna	+	560	0.3		384	sum_sqrt	RNA:sigmoid colon tissue male adult (21 years)
560	ENCFF864IDH-	rna	-	559	0.3		384	sum_sqrt	RNA:sigmoid colon tissue male adult (21 years)
561	ENCFF506SFB+	rna	+	562	0.3		384	sum_sqrt	RNA:keratinocyte female
562	ENCFF506SFB-	rna	-	561	0.3		384	sum_sqrt	RNA:keratinocyte female
563	ENCFF533JTF+	rna	+	564	0.3		384	sum_sqrt	RNA:endocrine pancreas tissue adult (59 years)
564	ENCFF533JTF-	rna	-	563	0.3		384	sum_sqrt	RNA:endocrine pancreas tissue adult (59 years)
565	ENCFF281UGH+	rna	+	566	0.3		384	sum_sqrt	RNA:tibial nerve tissue female adult (51 years)
566	ENCFF281UGH-	rna	-	565	0.3		384	sum_sqrt	RNA:tibial nerve tissue female adult (51 years)
567	ENCFF637ZBG+	rna	+	568	0.3		384	sum_sqrt	RNA:brain tissue female adult (66 years)
568	ENCFF637ZBG-	rna	-	567	0.3		384	sum_sqrt	RNA:brain tissue female adult (66 years)
569	ENCFF587USA+	rna	+	570	0.3		384	sum_sqrt	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue male adult (73 years)
570	ENCFF587USA-	rna	-	569	0.3		384	sum_sqrt	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue male adult (73 years)
571	ENCFF392DAR+	rna	+	572	0.3		384	sum_sqrt	RNA:mesenchymal stem cell originated from H1
572	ENCFF392DAR-	rna	-	571	0.3		384	sum_sqrt	RNA:mesenchymal stem cell originated from H1
573	ENCFF037OMX+	rna	+	574	0.3		384	sum_sqrt	RNA:adrenal gland tissue male adult (37 years)
574	ENCFF037OMX-	rna	-	573	0.3		384	sum_sqrt	RNA:adrenal gland tissue male adult (37 years)
575	ENCFF565FPI+	rna	+	576	0.3		384	sum_sqrt	RNA:lung tissue male child (3 years)
576	ENCFF565FPI-	rna	-	575	0.3		384	sum_sqrt	RNA:lung tissue male child (3 years)
577	ENCFF496QEP	rna	.	577	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell
578	ENCFF547YEW+	rna	+	579	0.3		384	sum_sqrt	RNA:stimulated activated CD8-positive, alpha-beta T cell male adult (21 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
579	ENCFF547YEW-	rna	-	578	0.3		384	sum_sqrt	RNA:stimulated activated CD8-positive, alpha-beta T cell male adult (21 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
580	ENCFF295JCA	rna	.	580	0.3		384	sum_sqrt	RNA:large intestine tissue male embryo (115 days)
581	ENCFF719RAL	rna	.	581	0.3		384	sum_sqrt	RNA:K562 treated with 10 nM Bortezomib for 12 hours
582	ENCFF189MNY+	rna	+	583	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
583	ENCFF189MNY-	rna	-	582	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
584	ENCFF634JRF+	rna	+	585	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (79 years)
585	ENCFF634JRF-	rna	-	584	0.3		384	sum_sqrt	RNA:middle frontal area 46 tissue female adult (79 years)
586	ENCFF960QLH+	rna	+	587	0.3		384	sum_sqrt	RNA:SK-MEL-5 cytosolic fraction
587	ENCFF960QLH-	rna	-	586	0.3		384	sum_sqrt	RNA:SK-MEL-5 cytosolic fraction
588	ENCFF185NBE+	rna	+	589	0.3		384	sum_sqrt	RNA:endodermal cell
589	ENCFF185NBE-	rna	-	588	0.3		384	sum_sqrt	RNA:endodermal cell
590	ENCFF986WTF+	rna	+	591	0.3		384	sum_sqrt	RNA:neural cell originated from H1
591	ENCFF986WTF-	rna	-	590	0.3		384	sum_sqrt	RNA:neural cell originated from H1
592	ENCFF030JXK+	rna	+	593	0.3		384	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
593	ENCFF030JXK-	rna	-	592	0.3		384	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
594	ENCFF713REM	rna	.	594	0.3		384	sum_sqrt	RNA:cardiac muscle cell originated from RUES2
595	ENCFF151AEP	rna	.	595	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell
596	ENCFF145OAS+	rna	+	597	0.3		384	sum_sqrt	RNA:stomach tissue male adult (54 years)
597	ENCFF145OAS-	rna	-	596	0.3		384	sum_sqrt	RNA:stomach tissue male adult (54 years)
598	ENCFF430DVF+	rna	+	599	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
599	ENCFF430DVF-	rna	-	598	0.3		384	sum_sqrt	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
600	ENCFF047KOP+	rna	+	601	0.3		384	sum_sqrt	RNA:GM12878
601	ENCFF047KOP-	rna	-	600	0.3		384	sum_sqrt	RNA:GM12878
602	ENCFF557CLI	rna	.	602	0.3		384	sum_sqrt	RNA:K562 treated with 7.5 nM Panobinostat for 48 hours
603	ENCFF119XJG	rna	.	603	0.3		384	sum_sqrt	RNA:muscle of arm tissue male embryo (127 days)
604	ENCFF624DSV+	rna	+	605	0.3		384	sum_sqrt	RNA:T-cell male adult (42 years)
605	ENCFF624DSV-	rna	-	604	0.3		384	sum_sqrt	RNA:T-cell male adult (42 years)
606	ENCFF560YUT	rna	.	606	0.3		384	sum_sqrt	RNA:naive B cell
607	ENCFF597XJZ+	rna	+	608	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
608	ENCFF597XJZ-	rna	-	607	0.3		384	sum_sqrt	RNA:placenta tissue male embryo
609	ENCFF138GLV+	rna	+	610	0.3		384	sum_sqrt	RNA:upper lobe of left lung tissue male adult (37 years)
610	ENCFF138GLV-	rna	-	609	0.3		384	sum_sqrt	RNA:upper lobe of left lung tissue male adult (37 years)
611	ENCFF816BKU+	rna	+	612	0.3		384	sum_sqrt	RNA:peripheral blood mononuclear cell female adult (28 years)
612	ENCFF816BKU-	rna	-	611	0.3		384	sum_sqrt	RNA:peripheral blood mononuclear cell female adult (28 years)
613	ENCFF505JCK+	rna	+	614	0.3		384	sum_sqrt	RNA:Karpas-422
614	ENCFF505JCK-	rna	-	613	0.3		384	sum_sqrt	RNA:Karpas-422
615	ENCFF359ITR	rna	.	615	0.3		384	sum_sqrt	RNA:muscle of arm tissue female embryo (98 days)
616	ENCFF629XGV+	rna	+	617	0.3		384	sum_sqrt	RNA:RPMI7951
617	ENCFF629XGV-	rna	-	616	0.3		384	sum_sqrt	RNA:RPMI7951
618	ENCFF649MKX+	rna	+	619	0.3		384	sum_sqrt	RNA:ovary tissue female adult (41 years)
619	ENCFF649MKX-	rna	-	618	0.3		384	sum_sqrt	RNA:ovary tissue female adult (41 years)
620	ENCFF596HNR+	rna	+	621	0.3		384	sum_sqrt	RNA:lower leg skin tissue male adult (37 years)
621	ENCFF596HNR-	rna	-	620	0.3		384	sum_sqrt	RNA:lower leg skin tissue male adult (37 years)
622	ENCFF990MDC	rna	.	622	0.3		384	sum_sqrt	RNA:left renal pelvis tissue male embryo (105 days)
623	ENCFF119SVC+	rna	+	624	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (47 years)
624	ENCFF119SVC-	rna	-	623	0.3		384	sum_sqrt	RNA:right lobe of liver tissue female adult (47 years)
625	ENCFF206GMC	rna	.	625	0.3		384	sum_sqrt	RNA:K562 treated with 25 uM Galeterone for 48 hours
626	ENCFF724LSN	rna	.	626	0.3		384	sum_sqrt	RNA:renal cortex interstitium tissue male embryo (91 days)
627	ENCFF801PRP+	rna	+	628	0.3		384	sum_sqrt	RNA:HepG2
628	ENCFF801PRP-	rna	-	627	0.3		384	sum_sqrt	RNA:HepG2
629	ENCFF575YIP+	rna	+	630	0.3		384	sum_sqrt	RNA:trophoblast tissue female embryo (40 weeks)
630	ENCFF575YIP-	rna	-	629	0.3		384	sum_sqrt	RNA:trophoblast tissue female embryo (40 weeks)
631	ENCFF643UKE+	rna	+	632	0.3		384	sum_sqrt	RNA:spleen tissue male adult (37 years)
632	ENCFF643UKE-	rna	-	631	0.3		384	sum_sqrt	RNA:spleen tissue male adult (37 years)
633	ENCFF197PAV+	rna	+	634	0.3		384	sum_sqrt	RNA:LHCN-M2
634	ENCFF197PAV-	rna	-	633	0.3		384	sum_sqrt	RNA:LHCN-M2
635	ENCFF956BZU	rna	.	635	0.3		384	sum_sqrt	RNA:muscle of arm tissue male embryo (105 days)
636	ENCFF080VEH	rna	.	636	0.3		384	sum_sqrt	RNA:spinal cord tissue male embryo (105 days)
637	ENCFF319AAP	rna	.	637	0.3		384	sum_sqrt	RNA:adrenal gland tissue male embryo (101 days)
638	ENCFF994HKO+	rna	+	639	0.3		384	sum_sqrt	RNA:T-cell female adult (33 years)
639	ENCFF994HKO-	rna	-	638	0.3		384	sum_sqrt	RNA:T-cell female adult (33 years)
640	ENCFF702CEO+	rna	+	641	0.3		384	sum_sqrt	RNA:chorion tissue male embryo (38 weeks)
641	ENCFF702CEO-	rna	-	640	0.3		384	sum_sqrt	RNA:chorion tissue male embryo (38 weeks)
642	ENCFF010PER	rna	.	642	0.3		384	sum_sqrt	RNA:CD8-positive, alpha-beta memory T cell
643	ENCFF629NUI+	rna	+	644	0.3		384	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)
644	ENCFF629NUI-	rna	-	643	0.3		384	sum_sqrt	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)
645	ENCFF893RLE	rna	.	645	0.3		384	sum_sqrt	RNA:K562 treated with 10 uM AR-42 for 12 hours
646	ENCFF905ARA+	rna	+	647	0.3		384	sum_sqrt	RNA:mucosa of gallbladder tissue female child (16 years)
647	ENCFF905ARA-	rna	-	646	0.3		384	sum_sqrt	RNA:mucosa of gallbladder tissue female child (16 years)
648	ENCFF333KHL+	rna	+	649	0.3		384	sum_sqrt	RNA:testis tissue male adult (54 years)
649	ENCFF333KHL-	rna	-	648	0.3		384	sum_sqrt	RNA:testis tissue male adult (54 years)
650	ENCFF022QBF+	rna	+	651	0.3		384	sum_sqrt	RNA:HUES64
651	ENCFF022QBF-	rna	-	650	0.3		384	sum_sqrt	RNA:HUES64
652	ENCFF166OEV	rna	.	652	0.3		384	sum_sqrt	RNA:IgD-negative memory B cell
653	ENCFF766JPS+	rna	+	654	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue female adult (53 years)
654	ENCFF766JPS-	rna	-	653	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue female adult (53 years)
655	ENCFF679YQA	rna	.	655	0.3		384	sum_sqrt	RNA:right renal pelvis tissue male embryo (105 days)
656	ENCFF995AUL+	rna	+	657	0.3		384	sum_sqrt	RNA:type B pancreatic cell
657	ENCFF995AUL-	rna	-	656	0.3		384	sum_sqrt	RNA:type B pancreatic cell
658	ENCFF187QYU+	rna	+	659	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue male adult (37 years)
659	ENCFF187QYU-	rna	-	658	0.3		384	sum_sqrt	RNA:esophagus squamous epithelium tissue male adult (37 years)
660	ENCFF301XEH+	rna	+	661	0.3		384	sum_sqrt	RNA:MCF-7
661	ENCFF301XEH-	rna	-	660	0.3		384	sum_sqrt	RNA:MCF-7
662	ENCFF253SBE+	rna	+	663	0.3		384	sum_sqrt	RNA:left lobe of liver tissue male adult (45 years)
663	ENCFF253SBE-	rna	-	662	0.3		384	sum_sqrt	RNA:left lobe of liver tissue male adult (45 years)
664	ENCFF410ISM	rna	.	664	0.3		384	sum_sqrt	RNA:natural killer cell male adult (37 years)
665	ENCFF032EUU	rna	.	665	0.3		384	sum_sqrt	RNA:fibroblast of skin of abdomen male embryo (97 days)
666	ENCFF462KTY+	rna	+	667	0.3		384	sum_sqrt	RNA:pericardium fibroblast NONE and female embryo (20 weeks)
667	ENCFF462KTY-	rna	-	666	0.3		384	sum_sqrt	RNA:pericardium fibroblast NONE and female embryo (20 weeks)
668	ENCFF932VPS	rna	.	668	0.3		384	sum_sqrt	RNA:large intestine tissue female embryo (105 days)
